catalog_ra_deg,catalog_dec_deg,catalog_flux_mjy,dsa_ra_deg,dsa_dec_deg,peak_flux_jy_beam,local_rms_jy_beam,snr,dra_cosdec_arcsec,ddec_arcsec,separation_arcsec
351.19916667,15.27130556,92.2,351.19858051104404,15.270858228584872,0.0605546310544014,0.008734338225144892,7.4648047560342485,-2.035665235037199,-1.6103903518305076,2.595629024804554
341.27475,17.20075,91.7,341.28409562024683,17.20896956678807,0.11236771941184998,0.018041811515763402,6.362485965072792,32.13805013258457,29.591215534907295,43.686317115978746
337.77583333,14.38861111,90.4,337.774817088607,14.388168697113795,0.08191034197807312,0.005184828720800578,17.135027982263598,-3.5437192820944956,-1.5926785807949144,3.8851732795348046
347.04104167,17.06305556,89.6,347.04065339730926,17.063145676392335,0.07789392024278641,0.0050940097179729485,16.041102514848323,-1.3362540660160154,0.3244203409249115,1.375072175033067
341.24058333,17.89408333,89.5,341.2483918884808,17.883253045790234,0.051464032381772995,0.00958991781771183,8.429927939669705,26.75261471108568,-38.98846302601673,47.284274796287946
339.2875,17.50647222,89.1,339.28742611898184,17.50616974161651,0.05435579642653465,0.006815650740545243,8.98025097041564,-0.25365307203330567,-1.0889221313709692,1.1180748137497005
346.94795833,17.34361111,88.4,346.94660242914665,17.344261516613347,0.07836786657571793,0.009006266740523279,9.490404731483503,-4.659296805256071,2.3414802426714028,5.21455429028119
340.085125,17.3235,88.0,340.0831656306861,17.326115057056498,0.05803331732749939,0.010554547181446104,6.053882348778562,-6.733667679088841,9.414239687368472,11.574549205201441
348.73554167,14.55583333,86.3,348.7383098746603,14.55591420168756,0.057430487126111984,0.009574724417645484,6.579065882533694,9.645671316901996,0.29119663654193834,9.650065835777456
351.051375,16.98166667,85.5,351.0511142207218,16.98195781754971,0.07085733115673065,0.0055255642077885565,13.382859794881087,-0.8978704583982527,1.048131775743731,1.3801273779575547
352.82929167,16.52908333,85.0,352.83090824269397,16.5291960347692,0.08505060523748398,0.011020096791721879,8.744676654183277,5.579163512722948,0.405759561336738,5.593899026914523
350.15729167,15.1515,84.7,350.15692061662645,15.150961389702358,0.06902322918176651,0.007401185890473425,9.868688529278579,-1.289360737822617,-1.9389959802785666,2.3285524524422727
351.58945833,15.52538889,84.5,351.5892362912041,15.525035451341479,0.05816971883177757,0.007870417347550392,7.90713996630048,-0.7701746313841017,-1.2723787712349846,1.487318627704597
341.52079167,15.74375,81.6,341.51940321749026,15.74628981377258,0.03342091292142868,0.00740326879536733,5.560753116118997,-4.8108520512578865,9.143345397648046,10.331750215708078
